,st,year,housing_prices_quar,ahcdpi,ahcdpia,ahcdspt,landfree,ig_cons,fhpub,fhurb,pubhouen,frent,regulation_housing_enabling_federal_aid,regulation_rent_control
2010,KS,1974,,,,,,,0.0,0.0,0.0,,,0.0
2011,KS,1975,0.626625,,,,,,0.0,0.0,0.0,,,0.0
2012,KS,1976,0.681125,,,,,,0.0,0.0,0.0,,,0.0
2013,KS,1977,0.76695,0.00164373,-0.00023984,26.722,,,0.0,0.0,0.0,,,0.0
2014,KS,1978,0.857625,0.00124377,-0.00052202,22.45,,,0.0,0.0,0.0,,,0.0
2015,KS,1979,0.9522,0.00175922,-1.97e-05,35.815,,,0.0,0.0,0.0,,,0.0
2016,KS,1980,1.0168,0.00112447,-0.00069223,25.625,,20.0,0.0,0.0,0.0,,,0.0
2017,KS,1981,1.023475,0.00107748,-0.00067794,27.376,,,0.0,0.0,0.0,,,0.0
2018,KS,1982,1.04735,0.00124563,-0.00027835,35.293,,,0.0,0.0,0.0,,,0.0
2019,KS,1983,1.069775,0.00195199,0.00043151,58.415,,,0.0,0.0,0.0,,,0.0
2020,KS,1984,1.077625,0.00131311,-0.00017049,41.867,,,0.0,0.0,0.0,,,0.0
2021,KS,1985,1.09385,0.00097774,-0.00050319,33.826,,,0.0,0.0,0.0,,,0.0
2022,KS,1986,1.135,0.00103294,-0.00046885,37.23,,,0.0,0.0,0.0,,,0.0
2023,KS,1987,1.164,0.0013133,-0.0001086,49.635,,,0.0,0.0,0.0,,,0.0
2024,KS,1988,1.174375,0.00116121,-0.00022647,46.043,,,0.0,0.0,0.0,,,0.0
2025,KS,1989,1.189775,0.00078751,-0.00056463,33.04,,,0.0,0.0,0.0,,,0.0
2026,KS,1990,1.191925,0.00075356,-0.00063678,33.298,,18.0,0.0,0.0,0.0,,,0.0
2027,KS,1991,1.20435,0.00084451,-0.00067138,39.154,,,0.0,0.0,0.0,,,0.0
2028,KS,1992,1.23765,0.00108902,-0.00057043,53.609,,,0.0,0.0,0.0,,,0.0
2029,KS,1993,1.2752,0.00095446,-0.0009047,49.861,,,0.0,0.0,0.0,,,0.0
2030,KS,1994,1.357475,0.00133932,-0.00050668,73.012,,,0.0,0.0,0.0,,,0.0
2031,KS,1995,1.42775,0.00110191,-0.00057276,62.792,,,0.0,0.0,0.0,,,0.0
2032,KS,1996,1.495275,0.00112403,-0.00055715,67.306,,,0.0,0.0,0.0,,,0.0
2033,KS,1997,1.55635,0.00170843,-2.755e-05,108.896,,12.0,0.0,0.0,0.0,,,0.0
2034,KS,1998,1.63605,0.00121946,-0.00042027,83.068,,14.0,0.0,0.0,0.0,,,0.0
2035,KS,1999,1.7192,0.00135467,-0.00023812,96.956,,13.0,0.0,0.0,0.0,,,0.0
2036,KS,2000,1.80525,0.00150825,-0.00034395,113.363,,,0.0,0.0,0.0,0.0,,0.0
2037,KS,2001,1.90615,,,,0.05232678,,0.0,0.0,0.0,0.0,,0.0
2038,KS,2002,1.9898,0.00171222,-0.00038997,138.339,,,0.0,0.0,0.0,0.0,,0.0
2039,KS,2003,2.05825,,,,,,0.0,0.0,0.0,0.0,,0.0
2040,KS,2004,2.1476,0.00159043,-0.00041359,135.94,,,0.0,0.0,0.0,0.0,,0.0
2041,KS,2005,2.243675,0.00257644,0.00048885,230.491,,,0.0,0.0,0.0,0.0,,0.0
2042,KS,2006,2.3156,0.00248215,0.00047053,237.451,,,0.0,0.0,0.0,0.0,,0.0
2043,KS,2007,2.38255,0.00196622,0.00013004,201.724,0.054736,24.0,0.0,0.0,0.0,0.0,,0.0
2044,KS,2008,2.3877,0.00174962,-0.000116,193.432,,,0.0,0.0,0.0,0.0,,0.0
2045,KS,2009,2.389675,0.00184669,-0.00014058,206.828,0.054736,,0.0,0.0,0.0,0.0,,0.0
2046,KS,2010,2.37015,0.00260145,0.00021415,284.409,,,0.0,0.0,0.0,0.0,,0.0
2047,KS,2011,2.342725,0.00250573,0.0001383,290.71,0.054736,,,,,0.0,,0.0
2048,KS,2012,,0.00221824,0.00026801,273.677,,,,,,0.0,,0.0
2049,KS,2013,,0.00171074,-8.589e-05,216.834,,,,,,0.0,,0.0
2050,KS,2014,,0.00208632,0.00030455,278.658,,,,,,0.0,,0.0
2051,KS,2015,,0.00221466,0.0005752,301.966,,,,,,0.0,,
2052,KS,2016,,,,,,,,,,0.0,,
2053,KS,2017,,,,,,,,,,,,
2054,KS,2018,,,,,,,,,,,,
2055,KS,2019,,,,,,,,,,,,
2056,KS,2020,,,,,,,,,,,,
2057,KY,1900,,,,,,,,,,,,
2058,KY,1901,,,,,,,,,,,,
2059,KY,1902,,,,,,,,,,,,
2060,KY,1903,,,,,,,,,,,,
2061,KY,1904,,,,,,,,,,,,
2062,KY,1905,,,,,,,,,,,,
2063,KY,1906,,,,,,,,,,,,
2064,KY,1907,,,,,,,,,,,,
2065,KY,1908,,,,,,,,,,,,
2066,KY,1909,,,,,,,,,,,,
2067,KY,1910,,,,,,,,,,,,
2068,KY,1911,,,,,,,,,,,,
2069,KY,1912,,,,,,,,,,,,
2070,KY,1913,,,,,,,0.0,0.0,0.0,,,
2071,KY,1914,,,,,,,0.0,0.0,0.0,,,
2072,KY,1915,,,,,,,0.0,0.0,0.0,,,
2073,KY,1916,,,,,,,0.0,0.0,0.0,,,
2074,KY,1917,,,,,,,0.0,0.0,0.0,,,
2075,KY,1918,,,,,,,0.0,0.0,0.0,,,
2076,KY,1919,,,,,,,0.0,0.0,0.0,,,
2077,KY,1920,,,,,,,0.0,0.0,0.0,,,
2078,KY,1921,,,,,,,0.0,0.0,0.0,,,
2079,KY,1922,,,,,,,0.0,0.0,0.0,,,
2080,KY,1923,,,,,,,0.0,0.0,0.0,,,
2081,KY,1924,,,,,,,0.0,0.0,0.0,,,
2082,KY,1925,,,,,,,0.0,0.0,0.0,,,
2083,KY,1926,,,,,,,0.0,0.0,0.0,,,
2084,KY,1927,,,,,,,0.0,0.0,0.0,,,
2085,KY,1928,,,,,,,0.0,0.0,0.0,,,
2086,KY,1929,,,,,,,0.0,0.0,0.0,,,
2087,KY,1930,,,,,,,0.0,0.0,0.0,,,
2088,KY,1931,,,,,,,0.0,0.0,0.0,,,
2089,KY,1932,,,,,,,0.0,0.0,0.0,,,
2090,KY,1933,,,,,,,0.0,0.0,0.0,,,
2091,KY,1934,,,,,,,0.0,0.0,1.0,,,
2092,KY,1935,,,,,,,0.0,0.0,1.0,,1.0,
2093,KY,1936,,,,,,,0.0,0.0,1.0,,1.0,
2094,KY,1937,,,,,,,0.0,0.0,1.0,,1.0,
2095,KY,1938,,,,,,,0.0,0.0,1.0,,1.0,
2096,KY,1939,,,,,,,0.0,0.0,1.0,,1.0,
2097,KY,1940,,,,,,,0.0,0.0,1.0,,1.0,
2098,KY,1941,,,,,,,0.0,0.0,1.0,,1.0,
2099,KY,1942,,,,,,,0.0,0.0,1.0,,1.0,
2100,KY,1943,,,,,,,0.0,0.0,1.0,,1.0,
2101,KY,1944,,,,,,,0.0,0.0,1.0,,1.0,
2102,KY,1945,,,,,,,0.0,0.0,1.0,,1.0,
2103,KY,1946,,,,,,,0.0,0.0,1.0,,1.0,
2104,KY,1947,,,,,,,0.0,0.0,1.0,,1.0,
2105,KY,1948,,,,,,,0.0,0.0,1.0,,1.0,
2106,KY,1949,,,,,,,0.0,0.0,1.0,,1.0,
2107,KY,1950,,,,,,,0.0,0.0,1.0,,1.0,0.0
2108,KY,1951,,,,,,,0.0,0.0,1.0,,1.0,0.0
2109,KY,1952,,,,,,,0.0,0.0,1.0,,1.0,0.0
2110,KY,1953,,,,,,,0.0,0.0,1.0,,1.0,0.0
2111,KY,1954,,,,,,,0.0,0.0,1.0,,,0.0
2112,KY,1955,,,,,,,0.0,0.0,1.0,,,0.0
2113,KY,1956,,,,,,,0.0,0.0,1.0,,,0.0
2114,KY,1957,,0.00126378,0.00024684,5.518,,,0.0,0.0,1.0,,,0.0
2115,KY,1958,,,,,,,0.0,0.0,1.0,,,0.0
2116,KY,1959,,,,,,,0.0,0.0,1.0,,,0.0
2117,KY,1960,,,,,,,0.0,0.0,1.0,,,0.0
2118,KY,1961,,,,,,,0.0,0.0,1.0,,,0.0
2119,KY,1962,,0.00214831,0.00060075,11.944,,,0.0,0.0,1.0,,,0.0
2120,KY,1963,,,,,,,0.0,0.0,1.0,,,0.0
2121,KY,1964,,,,,,,0.0,0.0,1.0,,,0.0
2122,KY,1965,,,,,,,0.0,0.0,1.0,,,0.0
2123,KY,1966,,,,,,,0.0,0.0,1.0,,,0.0
2124,KY,1967,,0.0026976,0.00038838,20.844,,,0.0,0.0,1.0,,,0.0
2125,KY,1968,,,,,,,0.0,0.0,1.0,,,0.0
2126,KY,1969,,,,,,,0.0,0.0,1.0,,,0.0
2127,KY,1970,,,,,,,0.0,0.0,1.0,,,0.0
2128,KY,1971,,,,,,,0.0,0.0,1.0,,,0.0
2129,KY,1972,,0.0023294,9.46e-05,27.822,,,0.0,0.0,1.0,,,0.0
2130,KY,1973,,,,,,,0.0,0.0,1.0,,,0.0
2131,KY,1974,,,,,,,0.0,0.0,1.0,,,0.0
2132,KY,1975,0.6699,,,,,,0.0,0.0,1.0,,,0.0
2133,KY,1976,0.695075,,,,,,0.0,0.0,1.0,,,0.0
2134,KY,1977,0.752625,0.00196166,-0.0005575,40.423,,,0.0,0.0,1.0,,,0.0
2135,KY,1978,0.8645,0.00107778,-0.00140075,24.801,,,0.0,0.0,1.0,,,0.0
2136,KY,1979,0.976025,0.00247567,-6.046e-05,64.052,,,0.0,0.0,1.0,,,0.0
2137,KY,1980,1.018725,0.00295202,0.00042768,84.196,,17.0,0.0,0.0,1.0,,,0.0
2138,KY,1981,1.055075,0.00370844,0.00121808,116.031,,,0.0,0.0,1.0,,,0.0
2139,KY,1982,1.06555,0.00416879,0.00206119,144.139,,,0.0,0.0,1.0,,,0.0
2140,KY,1983,1.099525,0.0026574,0.00054959,94.809,,,0.0,0.0,1.0,,,0.0
2141,KY,1984,1.12615,0.00331435,0.00122245,128.569,,,0.0,0.0,1.0,,,0.0
2142,KY,1985,1.15835,0.00298751,0.00084802,125.389,,,0.0,0.0,1.0,,,0.0
2143,KY,1986,1.2125,0.00291219,0.00072165,125.97,,,0.0,0.0,1.0,,,0.0
2144,KY,1987,1.278025,0.0034292,0.00144144,153.445,,,0.0,0.0,1.0,,,0.0
2145,KY,1988,1.343,0.00334252,0.00128809,161.849,,,0.0,0.0,1.0,,,0.0
2146,KY,1989,1.40665,0.00373371,0.00175341,195.834,,,0.0,0.0,1.0,,,0.0
2147,KY,1990,1.446375,0.00169682,-0.0002706,94.503,,18.0,0.0,0.0,1.0,,,0.0
2148,KY,1991,1.4948,0.00195234,-0.00024869,114.831,,,0.0,0.0,1.0,,,0.0
2149,KY,1992,1.5491,0.00184365,-0.00052299,116.416,,,0.0,0.0,1.0,,,0.0
2150,KY,1993,1.6054,0.00203555,-0.00038096,135.747,,,0.0,0.0,1.0,,,1.0
2151,KY,1994,1.7015,0.00207994,-0.00030164,144.439,,,0.0,0.0,1.0,,,1.0
2152,KY,1995,1.79085,0.00213397,-0.00027037,156.038,,,0.0,0.0,1.0,,,1.0
2153,KY,1996,1.87105,0.00168796,-0.00067849,129.679,,,0.0,0.0,1.0,,,1.0
2154,KY,1997,1.952975,0.00176304,-0.00066116,144.295,,14.0,0.0,0.0,1.0,,,1.0
2155,KY,1998,2.0413,0.00190423,-0.00050996,165.115,,16.0,0.0,0.0,1.0,,,1.0
2156,KY,1999,2.1268,0.00175405,-0.00069587,160.229,,13.0,0.0,0.0,1.0,,,1.0
2157,KY,2000,2.2168,0.001473,-0.00105111,143.046,,,0.0,0.0,1.0,0.0,,1.0
2158,KY,2001,2.329575,,,,0.028196317,,0.0,0.0,1.0,0.0,,1.0
2159,KY,2002,2.408125,0.00167968,-0.00102476,177.744,,,0.0,0.0,1.0,0.0,,1.0
2160,KY,2003,2.497025,,,,,,0.0,0.0,1.0,0.0,,1.0
2161,KY,2004,2.61425,0.00271714,-0.00017822,307.129,,,0.0,0.0,1.0,0.0,,1.0
2162,KY,2005,2.746625,0.00299278,0.00028568,357.382,,,0.0,0.0,1.0,0.0,,1.0
2163,KY,2006,2.838475,0.00273887,-7.605e-05,345.284,,,0.0,0.0,1.0,0.0,,1.0
2164,KY,2007,2.91155,0.00215378,-0.00053747,284.649,0.027473551,31.0,0.0,0.0,1.0,0.0,,1.0
2165,KY,2008,2.939375,0.00212474,-0.00055584,294.582,,,0.0,0.0,1.0,0.0,,1.0
2166,KY,2009,2.930125,0.00253505,-0.00043782,354.533,0.027473551,,0.0,0.0,1.0,0.0,,1.0
2167,KY,2010,2.903325,0.00272086,-0.00083298,383.316,,,0.0,0.0,1.0,0.0,,1.0
2168,KY,2011,2.880125,0.00307979,-0.00019535,453.086,0.027473551,,,,,0.0,,1.0
2169,KY,2012,,0.00291306,-8.58e-06,449.46,,,,,,0.0,,1.0
2170,KY,2013,,0.00260775,-0.00021975,412.659,,,,,,0.0,,1.0
2171,KY,2014,,0.00251439,-0.00079835,400.552,,,,,,0.0,,1.0
2172,KY,2015,,0.00231299,-0.00095103,385.9,,,,,,0.0,,
2173,KY,2016,,,,,,,,,,0.0,,
2174,KY,2017,,,,,,,,,,,,
2175,KY,2018,,,,,,,,,,,,
2176,KY,2019,,,,,,,,,,,,
2177,KY,2020,,,,,,,,,,,,
2178,LA,1900,,,,,,,,,,,,
2179,LA,1901,,,,,,,,,,,,
2180,LA,1902,,,,,,,,,,,,
2181,LA,1903,,,,,,,,,,,,
2182,LA,1904,,,,,,,,,,,,
2183,LA,1905,,,,,,,,,,,,
2184,LA,1906,,,,,,,,,,,,
2185,LA,1907,,,,,,,,,,,,
2186,LA,1908,,,,,,,,,,,,
2187,LA,1909,,,,,,,,,,,,
2188,LA,1910,,,,,,,,,,,,
2189,LA,1911,,,,,,,,,,,,
2190,LA,1912,,,,,,,,,,,,
2191,LA,1913,,,,,,,0.0,0.0,0.0,,,
2192,LA,1914,,,,,,,0.0,0.0,0.0,,,
2193,LA,1915,,,,,,,0.0,0.0,0.0,,,
2194,LA,1916,,,,,,,0.0,0.0,0.0,,,
2195,LA,1917,,,,,,,0.0,0.0,0.0,,,
2196,LA,1918,,,,,,,0.0,0.0,0.0,,,
2197,LA,1919,,,,,,,0.0,0.0,0.0,,,
2198,LA,1920,,,,,,,0.0,0.0,0.0,,,
2199,LA,1921,,,,,,,0.0,0.0,0.0,,,
2200,LA,1922,,,,,,,0.0,0.0,0.0,,,
2201,LA,1923,,,,,,,0.0,0.0,0.0,,,
2202,LA,1924,,,,,,,0.0,0.0,0.0,,,
2203,LA,1925,,,,,,,0.0,0.0,0.0,,,
2204,LA,1926,,,,,,,0.0,0.0,0.0,,,
2205,LA,1927,,,,,,,0.0,0.0,0.0,,,
2206,LA,1928,,,,,,,0.0,0.0,0.0,,,
2207,LA,1929,,,,,,,0.0,0.0,0.0,,,
2208,LA,1930,,,,,,,0.0,0.0,0.0,,,
2209,LA,1931,,,,,,,0.0,0.0,0.0,,,
2210,LA,1932,,,,,,,0.0,0.0,0.0,,,
2211,LA,1933,,,,,,,0.0,0.0,0.0,,,
2212,LA,1934,,,,,,,0.0,0.0,0.0,,,
2213,LA,1935,,,,,,,0.0,0.0,0.0,,0.0,
2214,LA,1936,,,,,,,0.0,0.0,1.0,,1.0,
2215,LA,1937,,,,,,,0.0,0.0,1.0,,1.0,
2216,LA,1938,,,,,,,0.0,0.0,1.0,,1.0,
2217,LA,1939,,,,,,,0.0,0.0,1.0,,1.0,
2218,LA,1940,,,,,,,0.0,0.0,1.0,,1.0,
2219,LA,1941,,,,,,,0.0,0.0,1.0,,1.0,
2220,LA,1942,,,,,,,0.0,0.0,1.0,,1.0,
2221,LA,1943,,,,,,,0.0,0.0,1.0,,1.0,
2222,LA,1944,,,,,,,0.0,0.0,1.0,,1.0,
2223,LA,1945,,,,,,,0.0,0.0,1.0,,1.0,
2224,LA,1946,,,,,,,0.0,0.0,1.0,,1.0,
2225,LA,1947,,,,,,,0.0,0.0,1.0,,1.0,
2226,LA,1948,,,,,,,0.0,0.0,1.0,,1.0,
2227,LA,1949,,,,,,,0.0,0.0,1.0,,1.0,
2228,LA,1950,,,,,,,0.0,0.0,1.0,,1.0,0.0
2229,LA,1951,,,,,,,0.0,0.0,1.0,,1.0,0.0
2230,LA,1952,,,,,,,0.0,0.0,1.0,,1.0,0.0
2231,LA,1953,,,,,,,0.0,0.0,1.0,,1.0,0.0
2232,LA,1954,,,,,,,0.0,0.0,1.0,,,0.0
2233,LA,1955,,,,,,,0.0,0.0,1.0,,,0.0
2234,LA,1956,,,,,,,0.0,0.0,1.0,,,0.0
2235,LA,1957,,0.00106655,-0.00035622,5.24,,,0.0,0.0,1.0,,,0.0
2236,LA,1958,,,,,,,0.0,0.0,1.0,,,0.0
2237,LA,1959,,,,,,,0.0,0.0,1.0,,,0.0
2238,LA,1960,,,,,,,0.0,0.0,1.0,,,0.0
2239,LA,1961,,,,,,,0.0,0.0,1.0,,,0.0
2240,LA,1962,,0.00263648,0.00067351,15.8,,,0.0,0.0,1.0,,,0.0
2241,LA,1963,,,,,,,0.0,0.0,1.0,,,0.0
2242,LA,1964,,,,,,,0.0,0.0,1.0,,,0.0
2243,LA,1965,,,,,,,0.0,0.0,1.0,,,0.0
2244,LA,1966,,,,,,,0.0,0.0,1.0,,,0.0
2245,LA,1967,,0.00094938,-0.00120047,8.426,,,0.0,0.0,1.0,,,0.0
2246,LA,1968,,,,,,,0.0,0.0,1.0,,,0.0
2247,LA,1969,,,,,,,0.0,0.0,1.0,,,0.0
2248,LA,1970,,,,,,,0.0,0.0,1.0,,,0.0
2249,LA,1971,,,,,,,0.0,0.0,1.0,,,0.0
2250,LA,1972,,0.00229693,-5.695e-05,30.104,,,0.0,0.0,1.0,,,0.0
2251,LA,1973,,,,,,,0.0,0.0,1.0,,,0.0
2252,LA,1974,,,,,,,0.0,0.0,1.0,,,0.0
2253,LA,1975,0.5394,,,,,,0.0,0.0,1.0,,,0.0
2254,LA,1976,0.592225,,,,,,0.0,0.0,1.0,,,0.0
2255,LA,1977,0.6451,0.00048584,-0.00223696,11.367,,,0.0,0.0,1.0,,,0.0
2256,LA,1978,0.7655251,0.00102035,-0.00168652,26.946,,,0.0,0.0,1.0,,,1.0
2257,LA,1979,0.932075,0.00159546,-0.00100234,48.236,,,0.0,0.0,1.0,,,1.0
2258,LA,1980,1.008,0.00223988,-0.00037329,77.038,,16.0,0.0,0.0,1.0,,,1.0
2259,LA,1981,1.09855,0.00269096,0.00032,107.621,,,0.0,0.0,1.0,,,1.0
2260,LA,1982,1.14845,0.00214109,0.00019744,95.93,,,0.0,0.0,1.0,,,1.0
2261,LA,1983,1.165325,0.00213602,0.00015681,99.883,,,0.0,0.0,1.0,,,1.0
2262,LA,1984,1.15825,0.00246957,0.0004516,121.529,,,0.0,0.0,1.0,,,1.0
2263,LA,1985,1.1207,0.00242662,0.00043792,126.778,,,0.0,0.0,1.0,,,1.0
2264,LA,1986,1.12475,0.00170214,-0.0003911,90.724,,,0.0,0.0,1.0,,,1.0
2265,LA,1987,1.0746,0.00199056,-0.00074511,104.849,,,0.0,0.0,1.0,,,1.0
2266,LA,1988,1.01185,0.00234267,0.00019337,127.58,,,0.0,0.0,1.0,,,1.0
2267,LA,1989,1.014225,0.00261888,0.00044035,151.875,,,0.0,0.0,1.0,,,1.0
2268,LA,1990,1.025975,0.00255109,0.00019486,157.737,,18.0,0.0,0.0,1.0,,,1.0
2269,LA,1991,1.055125,0.00256923,4.781e-05,169.287,,,0.0,0.0,1.0,,,1.0
2270,LA,1992,1.10925,0.0026686,-0.00030784,187.37,,,0.0,0.0,1.0,,,1.0
2271,LA,1993,1.164825,0.00235489,-0.0008628,175.22,,,0.0,0.0,1.0,,,1.0
2272,LA,1994,1.23855,0.00255832,-0.00075782,200.735,,,0.0,0.0,1.0,,,1.0
2273,LA,1995,1.2958,0.00267503,-0.00043662,222.787,,,0.0,0.0,1.0,,,1.0
2274,LA,1996,1.3643,0.00268174,-2.291e-05,233.053,,,0.0,0.0,1.0,,,1.0
2275,LA,1997,1.423925,0.00252422,-0.00014582,229.743,,11.0,0.0,0.0,1.0,,,1.0
2276,LA,1998,1.50035,0.00228939,-9.132e-05,219.657,,7.0,0.0,0.0,1.0,,,1.0
2277,LA,1999,1.558375,0.00257674,-3.571e-05,254.302,,17.0,0.0,0.0,1.0,,,1.0
2278,LA,2000,1.612,0.00295035,0.00032482,302.311,,,0.0,0.0,1.0,0.0,,1.0
2279,LA,2001,1.701275,,,,0.049654433,,0.0,0.0,1.0,0.0,,1.0
2280,LA,2002,1.767525,0.00324236,0.00026785,369.498,,,0.0,0.0,1.0,0.0,,1.0
2281,LA,2003,1.856025,,,,,,0.0,0.0,1.0,0.0,,1.0
2282,LA,2004,1.957025,0.00394646,0.0007136,482.063,,,0.0,0.0,1.0,0.0,,1.0
2283,LA,2005,2.09145,0.00399607,0.00083527,515.312,,,0.0,0.0,1.0,0.0,,1.0
2284,LA,2006,2.3193,0.003777,9.793e-05,527.323,,,0.0,0.0,1.0,0.0,,1.0
2285,LA,2007,2.44045,0.02210863,0.01761517,3295.108,0.053268263,48.0,0.0,0.0,1.0,0.0,,1.0
2286,LA,2008,2.45895,0.03317247,0.0285201,5425.169,,,0.0,0.0,1.0,0.0,,1.0
2287,LA,2009,2.46525,0.01523425,0.01109906,2531.481,0.053268263,,0.0,0.0,1.0,0.0,,1.0
2288,LA,2010,2.432725,0.0127226,0.00832786,2097.582,,,0.0,0.0,1.0,0.0,,1.0
2289,LA,2011,2.412325,0.00945679,0.0054893,1637.572,0.053268263,,,,,0.0,,1.0
2290,LA,2012,,0.00806117,0.00461536,1459.249,,,,,,0.0,,1.0
2291,LA,2013,,0.00560821,0.0024274,1061.813,,,,,,0.0,,1.0
2292,LA,2014,,0.00488927,0.00184475,927.014,,,,,,0.0,,1.0
2293,LA,2015,,0.00417458,0.00153523,828.853,,,,,,0.0,,
2294,LA,2016,,,,,,,,,,0.0,,
2295,LA,2017,,,,,,,,,,,,
2296,LA,2018,,,,,,,,,,,,
2297,LA,2019,,,,,,,,,,,,
2298,LA,2020,,,,,,,,,,,,
2299,MA,1900,,,,,,,,,,,,
2300,MA,1901,,,,,,,,,,,,
2301,MA,1902,,,,,,,,,,,,
2302,MA,1903,,,,,,,,,,,,
2303,MA,1904,,,,,,,,,,,,
2304,MA,1905,,,,,,,,,,,,
2305,MA,1906,,,,,,,,,,,,
2306,MA,1907,,,,,,,,,,,,
2307,MA,1908,,,,,,,,,,,,
2308,MA,1909,,,,,,,,,,,,
2309,MA,1910,,,,,,,,,,,,
2310,MA,1911,,,,,,,,,,,,
2311,MA,1912,,,,,,,,,,,,
2312,MA,1913,,,,,,,0.0,0.0,0.0,,,
2313,MA,1914,,,,,,,0.0,0.0,0.0,,,
2314,MA,1915,,,,,,,0.0,0.0,0.0,,,
2315,MA,1916,,,,,,,0.0,0.0,0.0,,,
2316,MA,1917,,,,,,,0.0,0.0,0.0,,,
2317,MA,1918,,,,,,,0.0,0.0,0.0,,,
2318,MA,1919,,,,,,,0.0,0.0,0.0,,,
2319,MA,1920,,,,,,,0.0,0.0,0.0,,,
2320,MA,1921,,,,,,,0.0,0.0,0.0,,,
2321,MA,1922,,,,,,,0.0,0.0,0.0,,,
2322,MA,1923,,,,,,,0.0,0.0,0.0,,,
2323,MA,1924,,,,,,,0.0,0.0,0.0,,,
2324,MA,1925,,,,,,,0.0,0.0,0.0,,,
2325,MA,1926,,,,,,,0.0,0.0,0.0,,,
2326,MA,1927,,,,,,,0.0,0.0,0.0,,,
2327,MA,1928,,,,,,,0.0,0.0,0.0,,,
2328,MA,1929,,,,,,,0.0,0.0,0.0,,,
2329,MA,1930,,,,,,,0.0,0.0,0.0,,,
2330,MA,1931,,,,,,,0.0,0.0,0.0,,,
2331,MA,1932,,,,,,,0.0,0.0,0.0,,,
2332,MA,1933,,,,,,,0.0,0.0,0.0,,,
2333,MA,1934,,,,,,,0.0,0.0,0.0,,,
2334,MA,1935,,,,,,,0.0,0.0,1.0,,1.0,
2335,MA,1936,,,,,,,0.0,0.0,1.0,,1.0,
2336,MA,1937,,,,,,,0.0,0.0,1.0,,1.0,
2337,MA,1938,,,,,,,0.0,0.0,1.0,,1.0,
2338,MA,1939,,,,,,,0.0,0.0,1.0,,1.0,
2339,MA,1940,,,,,,,0.0,0.0,1.0,,1.0,
2340,MA,1941,,,,,,,0.0,0.0,1.0,,1.0,
2341,MA,1942,,,,,,,0.0,0.0,1.0,,1.0,
2342,MA,1943,,,,,,,0.0,0.0,1.0,,1.0,
2343,MA,1944,,,,,,,0.0,0.0,1.0,,1.0,
2344,MA,1945,,,,,,,0.0,0.0,1.0,,1.0,
2345,MA,1946,,,,,,,0.0,0.0,1.0,,1.0,
2346,MA,1947,,,,,,,0.0,0.0,1.0,,1.0,
2347,MA,1948,,,,,,,1.0,0.0,1.0,,1.0,
2348,MA,1949,,,,,,,1.0,0.0,1.0,,1.0,
2349,MA,1950,,,,,,,1.0,0.0,1.0,,1.0,0.0
2350,MA,1951,,,,,,,1.0,0.0,1.0,,1.0,0.0
2351,MA,1952,,,,,,,1.0,0.0,1.0,,1.0,0.0
2352,MA,1953,,,,,,,1.0,0.0,1.0,,1.0,0.0
2353,MA,1954,,,,,,,1.0,0.0,1.0,,,0.0
2354,MA,1955,,,,,,,1.0,0.0,1.0,,,0.0
2355,MA,1956,,,,,,,1.0,0.0,1.0,,,0.0
2356,MA,1957,,0.00195053,0.00128618,22.108,,,1.0,1.0,1.0,,,0.0
2357,MA,1958,,,,,,,1.0,1.0,1.0,,,0.0
2358,MA,1959,,,,,,,1.0,1.0,1.0,,,0.0
2359,MA,1960,,,,,,,1.0,1.0,1.0,,,0.0
2360,MA,1961,,,,,,,1.0,1.0,1.0,,,0.0
2361,MA,1962,,0.00332109,0.00236844,47.437,,,1.0,1.0,1.0,,,0.0
2362,MA,1963,,,,,,,1.0,1.0,1.0,,,0.0
2363,MA,1964,,,,,,,1.0,1.0,1.0,,,0.0
2364,MA,1965,,,,,,,1.0,1.0,1.0,,,0.0
2365,MA,1966,,,,,,,1.0,1.0,1.0,,,0.0
2366,MA,1967,,0.00541751,0.00421459,105.588,,,1.0,1.0,1.0,,,0.0
2367,MA,1968,,,,,,,1.0,1.0,1.0,,,0.0
2368,MA,1969,,,,,,,1.0,1.0,1.0,,,0.0
2369,MA,1970,,,,,,,1.0,1.0,1.0,,,0.0
2370,MA,1971,,,,,,,1.0,1.0,1.0,,,0.0
2371,MA,1972,,0.00335873,0.00157556,97.318,,,1.0,1.0,1.0,,,0.0
2372,MA,1973,,,,,,,1.0,1.0,1.0,,,0.0
2373,MA,1974,,,,,,,1.0,1.0,1.0,,,0.0
2374,MA,1975,0.677275,,,,,,1.0,1.0,1.0,,,0.0
2375,MA,1976,0.693125,,,,,,1.0,1.0,1.0,,,0.0
2376,MA,1977,0.727075,0.00520005,0.00280382,220.652,,,1.0,1.0,1.0,,,0.0
2377,MA,1978,0.825675,0.00370773,0.00108061,173.079,,,1.0,1.0,1.0,,,0.0
2378,MA,1979,0.956475,0.00580537,0.00316093,300.389,,,1.0,1.0,1.0,,,0.0
2379,MA,1980,1.05475,0.00439299,0.00187936,253.78,,19.0,1.0,1.0,1.0,,,0.0
2380,MA,1981,1.191225,0.00536469,0.00313095,347.997,,,1.0,1.0,1.0,,,0.0
2381,MA,1982,1.260675,0.00580094,0.00372562,416.949,,,1.0,1.0,1.0,,,0.0
2382,MA,1983,1.4,0.00559211,0.00356046,437.778,,,1.0,1.0,1.0,,,0.0
