Year,State,Housing_Prices_Quarter,Community_Spending,Unexpected_Housing_Spending,Govt_Direct_Expenditure,Property_Rights,Number_Interest_Groups,No_Discrimination_Laws,Private_Fair_Housing,Public_Fair_Housing,Urban_Fair_Housing,Banned_Discrimination_Public_Housing,Banned_Discrimination_Private_Housing,Legislation_Public_Housing,Rent_Control,State_Aid_Allowed,Federal_Aid_Allowed,Prohibit_Rent_Control
1948-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1949-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1950-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1951-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1952-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1953-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1954-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1955-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1956-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1957-01-01,IL,0.65325,0.00212682,0.00154477,51.824,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1958-01-01,IL,0.65325,0.0024956179189485213,0.0018545702464403068,64.70394249726178,0.011520993,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1959-01-01,IL,0.65325,0.002864415837897043,0.0021643704928806136,77.58388499452354,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1960-01-01,IL,0.65325,0.003233213756845564,0.00247417073932092,90.46382749178532,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1961-01-01,IL,0.65325,0.003603022081051479,0.0027848197535596934,103.37905750273822,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1962-01-01,IL,0.65325,0.00397182,0.00309462,116.259,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1963-01-01,IL,0.65325,0.0036791043921139102,0.0027768381270536695,113.31801150054764,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1964-01-01,IL,0.65325,0.0033863887842278204,0.0024590562541073387,110.3770230010953,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1965-01-01,IL,0.65325,0.0030928712157721797,0.002140403745892662,107.42797699890471,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1966-01-01,IL,0.65325,0.00280015560788609,0.0018226218729463306,104.48698849945237,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1967-01-01,IL,0.65325,0.00250744,0.00150484,101.546,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1968-01-01,IL,0.65325,0.0024618569769989046,0.0012982611938663745,107.5313203723987,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1969-01-01,IL,0.65325,0.002416149069003286,0.001091116418400876,113.53303888280395,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1970-01-01,IL,0.65325,0.0023705660460021905,0.0008845376122672508,119.51835925520263,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1971-01-01,IL,0.65325,0.0023249830230010955,0.0006779588061336253,125.50367962760131,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1972-01-01,IL,0.65325,0.0022794,0.00047138,131.489,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1973-01-01,IL,0.65325,0.0021856823645320196,0.0003856174055829228,138.11205747126436,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1974-01-01,IL,0.65325,0.00209222078817734,0.0003000891351943076,144.71701915708812,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1975-01-01,IL,0.65325,0.0019987592118226602,0.00021456086480569237,151.3219808429119,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1976-01-01,IL,0.713475,0.0019052976354679801,0.00012903259441707714,157.92694252873565,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1977-01-01,IL,0.838625,0.00181158,4.327e-05,164.55,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1978-01-01,IL,0.97075,0.0015703099999999,-8.81e-05,157.815,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1979-01-01,IL,0.99685,0.0022671,0.00048992,249.925,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1980-01-01,IL,1.005075,0.002552,0.00067811,307.495,0.011520993,16.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1981-01-01,IL,1.054625,0.00266814,0.00070203,351.646,0.011520993,16.601149739939775,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1982-01-01,IL,1.018875,0.00257021,0.00086259,368.886,0.011520993,17.2006569942513,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1983-01-01,IL,1.050975,0.00299493,0.00130144,448.285,0.011520993,17.800164248562826,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1984-01-01,IL,1.104625,0.00324946,0.00154577,521.888,0.011520993,18.399671502874348,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1985-01-01,IL,1.157925,0.00280998,0.00116712,488.767,0.011520993,19.000821242814126,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1986-01-01,IL,1.2407,0.00312892,0.00150808,569.327,0.011520993,19.60032849712565,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1987-01-01,IL,1.36315,0.00335208,0.00179783,642.735,0.011520993,20.199835751437174,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1988-01-01,IL,1.488975,0.00340123,0.00198514,697.448,0.011520993,20.7993430057487,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1989-01-01,IL,1.601975,0.00307739,0.00169146,678.692,0.011520993,21.400492745688474,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1990-01-01,IL,1.684825,0.00309498,0.00170175,722.159,0.011520993,22.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1991-01-01,IL,1.749075,0.00305215,0.0016291,742.92,0.011520993,26.853343762221353,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1992-01-01,IL,1.814375,0.00237868,0.00083836,607.689,0.011520993,31.706687524442707,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1993-01-01,IL,1.876825,0.00305425,0.00147963,830.044,0.011520993,36.57332811888932,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1994-01-01,IL,1.959425,0.0027169,0.00107449,766.894,0.011520993,41.42667188111068,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1995-01-01,IL,2.032425,0.00288397,0.00115336,864.509,0.011520993,46.28001564333203,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1996-01-01,IL,2.103875,0.00283238,0.00115174,899.804,0.011520993,51.13335940555338,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1997-01-01,IL,2.168225,0.00396175,0.00231669,1332.554,0.011520993,56.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1998-01-01,IL,2.241,0.00421868,0.00261187,1504.391,0.011520993,55.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1999-01-01,IL,2.32775,0.00399631,0.0024314,1496.684,0.011520993,49.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2000-01-01,IL,2.47295,0.00375902,0.00217314,1482.599,0.011520993,50.37405886379192,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2001-01-01,IL,2.625325,0.003989209466484268,0.0023410443775649793,1635.4683378932968,0.011520993,51.751882272416154,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2002-01-01,IL,2.788175,0.00421877,0.00250849,1787.92,0.01176180487357371,53.12594113620808,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2003-01-01,IL,2.936875,0.0046953,0.002854985,2044.9460000000001,0.012002616747147421,54.5,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2004-01-01,IL,3.1808,0.00517183,0.00320148,2301.972,0.012243428620721131,55.87405886379192,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2005-01-01,IL,3.462175,0.0041491,0.00229389,1929.632,0.01248490025285258,57.251882272416154,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2006-01-01,IL,3.664225,0.00415546,0.00233326,2045.956,0.01272571212642629,58.62594113620808,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2007-01-01,IL,3.72465,0.00364691,0.00181601,1903.804,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2008-01-01,IL,3.60615,0.00376361,0.00197362,2062.083,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2009-01-01,IL,3.396,0.00365946,0.00162276,1981.285,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2010-01-01,IL,3.24755,0.00383367,0.00157237,2040.462,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2011-01-01,IL,3.1137,0.00418793,0.00199119,2328.083,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2012-01-01,IL,3.1137,0.00382141,0.0019707,2210.532,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2013-01-01,IL,3.1137,0.00340225,0.00151954,2040.532,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2014-01-01,IL,3.1137,0.00341669,0.00148464,2095.5,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2015-01-01,IL,3.1137,0.00339028,0.00167538,2173.243,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2016-01-01,IL,3.1137,0.00339028,0.00167538,2173.243,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2017-01-01,IL,3.1137,0.00339028,0.00167538,2173.243,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2018-01-01,IL,3.1137,0.00339028,0.00167538,2173.243,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2019-01-01,IL,3.1137,0.00339028,0.00167538,2173.243,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2020-01-01,IL,3.1137,0.00339028,0.00167538,2173.243,0.012966524,60.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1900-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1939-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1940-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1941-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1942-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1943-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1944-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1945-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1946-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1947-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1948-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1949-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1950-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1951-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1952-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1953-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1954-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1955-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1956-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1957-01-01,IN,0.6265,0.00030226,-0.00028567,2.782,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1958-01-01,IN,0.6265,0.00043265255202628694,-0.00021754732749178533,4.349541073384447,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1959-01-01,IN,0.6265,0.0005630451040525739,-0.00014942465498357066,5.9170821467688945,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1960-01-01,IN,0.6265,0.0006934376560788609,-8.1301982475356e-05,7.484623220153341,0.047745614,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1961-01-01,IN,0.6265,0.0008241874479737131,-1.2992672508214671e-05,9.056458926615553,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1962-01-01,IN,0.6265,0.00095458,5.513e-05,10.624,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1963-01-01,IN,0.6265,0.0010377004545454546,0.00010196633625410734,12.80320591456736,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1964-01-01,IN,0.6265,0.0011208209090909091,0.0001488026725082147,14.98241182913472,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1965-01-01,IN,0.6265,0.001204169090909091,0.00019576732749178533,17.16758817086528,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1966-01-01,IN,0.6265,0.0012872895454545455,0.00024260366374589267,19.34679408543264,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1967-01-01,IN,0.6265,0.00137041,0.00028944,21.526,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1968-01-01,IN,0.6265,0.001488273417305586,0.0003615544852135816,26.099094194961665,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1969-01-01,IN,0.6265,0.0016064597480832422,0.00043386654435925525,30.684717415115006,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1970-01-01,IN,0.6265,0.0017243231653888281,0.0005059810295728368,35.25781161007667,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1971-01-01,IN,0.6265,0.001842186582694414,0.0005780955147864184,39.83090580503834,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1972-01-01,IN,0.6265,0.00196005,0.00065021,44.404,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1973-01-01,IN,0.6265,0.0018335886863711003,0.00046793919540229884,45.25779967159278,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1974-01-01,IN,0.6265,0.0017074728954570334,0.00028616639846743296,46.10926655719759,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1975-01-01,IN,0.6265,0.0015813571045429665,0.00010439360153256707,46.96073344280241,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1976-01-01,IN,0.65765,0.0014552413136288997,-7.737919540229887e-05,47.81220032840722,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1977-01-01,IN,0.730975,0.00132878,-0.00025965,48.666,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1978-01-01,IN,0.85455,0.00098686,-0.00061958,40.342,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1979-01-01,IN,0.963925,0.00118277,-0.00041446,53.893,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1980-01-01,IN,1.003075,0.0015086,4.745e-05,74.116,0.047745614,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1981-01-01,IN,1.045525,0.00163774,-8.046e-05,88.284,0.047745614,19.899808376676702,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
